dstport,protocol,tag
51984,tcp,sv_P1
5122,icmp,sv_P3
65263,icmp,sv_P2
57886,udp,sv_P5
20052,udp,email
60056,udp,email
11350,tcp,email
51435,icmp,sv_P5
60941,icmp,sv_P5
40337,icmp,sv_P5
26983,udp,sv_P2
21261,icmp,sv_P1
26260,tcp,sv_P4
61149,icmp,sv_P2
40145,udp,sv_P1
35705,udp,sv_P5
57567,udp,sv_P1
32723,icmp,sv_P2
12505,icmp,sv_P1
10650,icmp,sv_P2
21822,udp,sv_P5
63388,tcp,sv_P1
65261,tcp,sv_P4
35126,tcp,sv_P5
33038,icmp,sv_P3
6052,icmp,sv_P2
47700,tcp,sv_P4
36349,icmp,sv_P4
21606,udp,sv_P1
12880,tcp,sv_P1
32581,icmp,email
8525,tcp,sv_P5
41110,udp,sv_P1
8467,tcp,sv_P5
61329,tcp,sv_P1
29528,tcp,sv_P4
42009,icmp,sv_P2
14666,icmp,sv_P4
9388,tcp,sv_P3
92,udp,sv_P2
46788,udp,sv_P4
63434,icmp,sv_P4
30170,icmp,sv_P5
40903,icmp,sv_P3
60907,udp,sv_P3
53524,icmp,sv_P3
40732,udp,sv_P3
15149,udp,sv_P1
56274,udp,sv_P2
9501,icmp,sv_P4
12727,tcp,sv_P4
44088,tcp,sv_P2
41618,udp,sv_P3
48371,icmp,sv_P2
30711,tcp,sv_P5
64703,tcp,sv_P4
53091,tcp,sv_P4
3676,tcp,sv_P2
20774,udp,sv_P2
60191,icmp,sv_P3
22191,udp,sv_P4
13959,icmp,sv_P4
47311,udp,sv_P5
46727,icmp,sv_P5
5810,icmp,sv_P2
35803,udp,sv_P1
15379,udp,sv_P3
700,tcp,sv_P4
19356,icmp,email
9488,tcp,email
28097,icmp,sv_P4
6816,udp,email
35665,udp,sv_P2
30967,icmp,sv_P3
43058,tcp,email
58767,tcp,sv_P4
16905,icmp,email
41817,tcp,email
34554,udp,sv_P3
56823,udp,sv_P1
41005,icmp,sv_P3
44488,tcp,sv_P1
25124,udp,sv_P4
207,tcp,sv_P5
59111,icmp,sv_P2
57069,tcp,sv_P2
31722,udp,email
29159,tcp,sv_P2
45777,tcp,sv_P5
8465,udp,sv_P5
45340,tcp,sv_P4
61572,udp,sv_P5
56630,icmp,sv_P4
36269,icmp,email
21784,tcp,email
14708,icmp,email
493,icmp,sv_P1
61826,icmp,email
54261,icmp,sv_P3
30085,icmp,email
2362,udp,email
49204,tcp,sv_P3
64945,tcp,sv_P5
25643,udp,sv_P2
38428,icmp,sv_P2
11417,udp,sv_P2
47109,tcp,sv_P2
10398,tcp,email
20485,udp,email
24778,tcp,sv_P3
58616,udp,sv_P1
26442,udp,sv_P3
64458,udp,sv_P4
52779,icmp,sv_P1
42085,udp,email
54739,icmp,sv_P5
44111,tcp,sv_P5
5479,icmp,sv_P3
32730,udp,email
7713,tcp,email
61886,icmp,sv_P3
38954,udp,sv_P5
13636,icmp,sv_P5
46363,udp,email
50701,udp,sv_P2
62635,udp,sv_P2
26091,tcp,email
61232,icmp,sv_P2
65319,udp,sv_P1
11718,icmp,sv_P2
17959,tcp,sv_P2
39074,udp,sv_P1
2344,icmp,sv_P5
38807,icmp,sv_P4
24674,udp,sv_P5
36004,udp,sv_P3
21718,icmp,sv_P5
19114,tcp,sv_P3
15213,udp,sv_P3
59739,icmp,email
54639,tcp,email
51103,tcp,sv_P3
44576,icmp,email
59333,tcp,email
13608,tcp,email
41664,udp,sv_P1
45558,udp,sv_P4
26328,udp,sv_P4
43633,icmp,sv_P4
11203,icmp,sv_P3
54973,tcp,sv_P5
29351,tcp,email
11584,icmp,sv_P4
1232,udp,sv_P4
43926,icmp,sv_P1
43221,icmp,sv_P2
21423,icmp,sv_P4
34232,udp,sv_P2
52281,udp,sv_P3
57364,tcp,sv_P3
26272,tcp,sv_P4
64564,tcp,sv_P5
43747,udp,email
36586,udp,sv_P2
35060,udp,sv_P5
29990,tcp,sv_P2
28245,icmp,sv_P4
5672,icmp,sv_P3
2546,tcp,sv_P5
43637,tcp,sv_P1
36868,icmp,sv_P3
26951,tcp,sv_P5
55460,udp,sv_P5
6652,udp,sv_P3
7261,udp,sv_P1
17039,icmp,email
30428,tcp,sv_P5
15294,tcp,sv_P3
33818,icmp,sv_P5
55316,tcp,sv_P2
7374,tcp,sv_P4
55212,udp,sv_P3
36431,icmp,email
36723,tcp,sv_P2
12633,icmp,sv_P2
20941,icmp,sv_P3
27491,icmp,sv_P2
49401,udp,sv_P1
12102,tcp,sv_P3
56758,udp,sv_P1
6737,icmp,email
19890,icmp,email
33932,udp,email
2869,udp,sv_P4
4836,icmp,sv_P5
13751,icmp,sv_P2
9297,udp,sv_P2
22821,icmp,email
57899,udp,sv_P3
41675,tcp,email
33970,icmp,sv_P4
7507,tcp,sv_P4
27946,icmp,sv_P1
1229,tcp,sv_P1
15520,udp,sv_P4
27586,udp,sv_P5
34351,udp,sv_P1
15264,tcp,sv_P5
19801,tcp,sv_P5
2049,udp,sv_P1
42696,udp,sv_P5
13111,icmp,email
13565,tcp,sv_P5
54626,udp,sv_P2
356,tcp,sv_P3
27117,icmp,email
23628,udp,sv_P2
30011,udp,sv_P2
20096,icmp,sv_P4
39279,tcp,sv_P3
11202,tcp,email
17023,icmp,sv_P2
12021,icmp,sv_P1
25729,udp,email
30294,tcp,email
43112,udp,sv_P3
56720,udp,sv_P1
15316,tcp,sv_P4
45588,icmp,email
33491,tcp,sv_P4
40336,tcp,email
38391,tcp,sv_P4
52210,icmp,sv_P1
33066,icmp,email
12148,udp,sv_P5
11893,tcp,sv_P3
36685,udp,sv_P4
55172,tcp,sv_P2
41367,tcp,sv_P2
338,tcp,sv_P5
60346,udp,sv_P3
25772,icmp,sv_P3
49311,tcp,sv_P3
40974,udp,sv_P1
26643,icmp,email
14376,tcp,sv_P5
5348,icmp,sv_P3
28308,udp,sv_P3
61001,tcp,sv_P4
45550,udp,sv_P3
58447,icmp,email
56398,udp,sv_P1
61661,icmp,sv_P4
31930,udp,sv_P2
42849,icmp,sv_P2
41162,tcp,sv_P4
44262,icmp,sv_P3
57838,icmp,sv_P2
41455,tcp,sv_P4
13164,icmp,sv_P4
40248,udp,sv_P2
52628,icmp,sv_P3
21724,icmp,email
34617,tcp,sv_P2
55931,udp,sv_P1
25074,udp,sv_P1
43023,tcp,sv_P5
37243,udp,email
37375,udp,sv_P2
1663,icmp,sv_P4
60129,udp,sv_P2
46859,icmp,sv_P3
188,icmp,sv_P3
39796,udp,sv_P5
41865,udp,sv_P4
32773,udp,sv_P3
46984,tcp,sv_P5
35679,tcp,sv_P4
23095,udp,email
30612,icmp,sv_P2
60650,udp,sv_P5
4548,tcp,sv_P5
46149,icmp,sv_P4
51826,udp,email
37518,udp,email
44373,icmp,email
1149,icmp,sv_P4
26107,udp,email
10665,tcp,sv_P4
12093,udp,sv_P1
42107,udp,sv_P1
23277,icmp,sv_P4
11433,udp,sv_P1
4010,tcp,sv_P1
28647,udp,email
477,icmp,sv_P5
49528,icmp,sv_P5
51954,icmp,sv_P3
56878,icmp,email
4098,udp,email
52392,udp,sv_P4
4789,udp,sv_P1
62274,icmp,sv_P1
35062,icmp,email
19822,icmp,sv_P5
1521,icmp,sv_P2
12138,tcp,sv_P5
54748,udp,sv_P1
54020,tcp,email
8477,udp,sv_P2
7334,tcp,sv_P5
18661,tcp,sv_P5
36724,tcp,email
58721,tcp,sv_P1
11141,tcp,email
31962,icmp,sv_P1
18462,tcp,sv_P2
49830,udp,sv_P5
43145,tcp,sv_P1
31933,tcp,sv_P5
20875,udp,sv_P1
6840,icmp,sv_P4
2394,tcp,sv_P2
10621,icmp,sv_P2
49997,tcp,sv_P4
24560,udp,sv_P4
4805,tcp,sv_P2
31835,icmp,sv_P5
50781,udp,sv_P5
5820,icmp,sv_P2
24861,udp,sv_P4
8797,icmp,sv_P1
46797,tcp,sv_P5
1108,icmp,sv_P1
46374,udp,sv_P1
4677,icmp,email
30114,udp,sv_P3
54158,udp,sv_P5
64113,udp,sv_P1
22701,udp,sv_P4
13256,udp,sv_P1
62799,udp,sv_P2
60495,udp,sv_P4
61082,icmp,email
15420,udp,sv_P4
57322,udp,sv_P3
37129,udp,email
3593,icmp,sv_P5
2461,udp,sv_P3
45627,udp,sv_P5
26813,tcp,email
9112,tcp,sv_P5
11219,icmp,sv_P3
50326,icmp,sv_P4
51226,tcp,sv_P2
16583,udp,sv_P1
22132,udp,sv_P5
23925,icmp,sv_P5
24553,icmp,sv_P3
64856,tcp,sv_P3
48389,udp,sv_P3
30896,udp,sv_P3
31545,icmp,sv_P5
42889,udp,sv_P4
24484,tcp,sv_P5
14429,icmp,email
1103,udp,sv_P2
62708,udp,email
3129,icmp,email
17204,icmp,sv_P4
6515,icmp,sv_P5
47218,icmp,sv_P5
51105,icmp,sv_P2
46526,tcp,sv_P4
53599,udp,sv_P1
39171,tcp,sv_P5
59325,icmp,sv_P2
50358,icmp,sv_P4
1486,tcp,sv_P2
57017,icmp,sv_P1
38146,tcp,sv_P5
36597,tcp,sv_P1
5985,icmp,email
8167,tcp,sv_P3
42349,icmp,email
9297,tcp,sv_P2
19908,tcp,sv_P1
38878,udp,sv_P5
16367,udp,sv_P4
41904,tcp,sv_P1
36830,tcp,sv_P4
19169,udp,sv_P4
41750,icmp,sv_P5
59918,tcp,sv_P1
3399,udp,sv_P4
23949,tcp,sv_P2
11335,tcp,sv_P3
16773,tcp,sv_P3
46319,tcp,sv_P1
34962,tcp,email
11970,icmp,sv_P5
41556,tcp,sv_P5
32359,icmp,sv_P5
58612,tcp,sv_P3
32436,icmp,sv_P3
43510,udp,email
49719,udp,sv_P4
39135,icmp,sv_P3
63165,udp,sv_P2
21468,tcp,email
9553,icmp,sv_P3
57046,icmp,sv_P2
56958,icmp,sv_P2
31677,udp,email
41032,icmp,sv_P5
60341,tcp,email
47032,udp,sv_P5
30441,udp,sv_P4
26474,tcp,sv_P1
35157,udp,sv_P2
41637,icmp,sv_P2
30280,udp,sv_P3
62586,tcp,sv_P4
40085,tcp,sv_P3
9376,icmp,sv_P3
41537,tcp,sv_P3
7059,icmp,email
52913,udp,sv_P3
62084,icmp,sv_P2
44015,udp,sv_P1
42685,tcp,sv_P1
43450,tcp,sv_P1
21942,tcp,sv_P5
7601,tcp,sv_P1
49516,udp,sv_P4
39069,udp,email
12855,icmp,sv_P5
56697,icmp,email
27203,tcp,sv_P3
9717,tcp,email
40655,icmp,sv_P1
62971,tcp,sv_P3
38156,tcp,sv_P1
6363,icmp,sv_P2
41733,icmp,sv_P5
20335,udp,sv_P3
21107,tcp,sv_P1
60217,tcp,sv_P5
2626,udp,sv_P5
49348,tcp,email
9266,udp,email
43297,tcp,sv_P5
39609,udp,email
26346,icmp,sv_P4
53605,icmp,sv_P5
15115,tcp,sv_P2
12604,icmp,sv_P5
3884,icmp,sv_P3
14514,icmp,sv_P3
31253,icmp,sv_P4
53033,icmp,sv_P1
18783,tcp,sv_P4
3748,tcp,sv_P1
49239,tcp,email
11686,tcp,sv_P5
52580,tcp,sv_P1
53088,udp,sv_P2
16208,icmp,sv_P2
1076,icmp,sv_P3
58333,tcp,sv_P3
63984,icmp,email
21791,udp,sv_P5
2823,udp,email
56805,icmp,sv_P1
31046,udp,sv_P5
58979,icmp,sv_P1
18325,icmp,sv_P1
52815,udp,sv_P2
32086,icmp,sv_P3
55977,udp,sv_P5
47665,udp,sv_P3
10341,icmp,sv_P2
35938,udp,sv_P4
8940,udp,sv_P5
57880,tcp,sv_P5
9322,udp,sv_P1
1601,tcp,sv_P3
49567,tcp,sv_P2
14087,udp,sv_P5
25527,icmp,sv_P1
42167,udp,email
47471,udp,sv_P5
14046,icmp,email
6999,tcp,sv_P3
493,icmp,sv_P5
15534,udp,sv_P3
6384,icmp,sv_P1
45278,icmp,sv_P3
26768,icmp,sv_P5
25938,icmp,sv_P1
61523,udp,sv_P4
35984,udp,sv_P4
25259,tcp,sv_P3
5969,icmp,sv_P5
45293,tcp,sv_P2
52616,icmp,sv_P1
12306,icmp,sv_P1
423,tcp,email
6430,icmp,sv_P5
40629,udp,sv_P3
11193,tcp,sv_P2
33972,udp,sv_P1
62524,udp,sv_P4
44755,icmp,email
44962,udp,sv_P5
43530,icmp,sv_P2
21779,icmp,sv_P4
10050,tcp,sv_P3
30525,tcp,email
63340,icmp,sv_P3
23586,udp,sv_P5
42584,udp,sv_P4
38328,tcp,sv_P3
37525,udp,email
63965,tcp,sv_P4
46091,tcp,sv_P5
25826,icmp,sv_P2
3459,icmp,sv_P5
1683,tcp,email
37037,udp,sv_P4
36259,icmp,email
37279,icmp,sv_P4
16490,tcp,email
8647,tcp,sv_P2
13397,icmp,sv_P2
53284,tcp,sv_P3
28744,udp,sv_P5
17341,udp,sv_P1
19106,tcp,sv_P3
52982,tcp,sv_P1
7556,tcp,sv_P3
37716,udp,email
34662,tcp,sv_P3
19418,icmp,sv_P5
1794,icmp,email
4133,tcp,sv_P3
3355,icmp,email
5645,udp,sv_P5
64672,icmp,sv_P2
35886,udp,sv_P2
33092,icmp,sv_P4
21412,icmp,sv_P4
3648,udp,sv_P2
23891,tcp,sv_P5
57825,icmp,sv_P4
16037,tcp,email
41837,icmp,email
20092,tcp,sv_P1
59075,tcp,email
15508,tcp,sv_P2
28404,udp,sv_P1
21517,tcp,sv_P4
44119,udp,sv_P3
14812,tcp,sv_P5
5505,tcp,sv_P3
11953,tcp,sv_P1
32317,tcp,sv_P2
38060,udp,sv_P4
17676,tcp,email
9679,icmp,sv_P4
9913,icmp,email
4405,udp,sv_P5
35247,udp,sv_P5
51084,udp,sv_P1
22199,tcp,sv_P3
20351,icmp,sv_P3
46326,udp,sv_P1
37283,tcp,sv_P3
27641,icmp,email
26469,icmp,sv_P1
56608,icmp,sv_P4
11390,udp,email
35906,tcp,sv_P3
51557,tcp,sv_P4
35894,icmp,sv_P4
64055,icmp,sv_P4
40604,udp,sv_P3
38267,tcp,sv_P1
3707,icmp,email
13799,udp,sv_P4
40493,udp,sv_P1
19321,tcp,sv_P1
62954,icmp,sv_P5
56960,udp,sv_P1
21931,udp,sv_P1
34850,icmp,sv_P2
49436,tcp,email
48474,icmp,sv_P2
30483,icmp,sv_P2
34824,icmp,sv_P4
23217,icmp,sv_P1
59236,udp,sv_P5
61928,udp,email
9838,tcp,sv_P3
25587,icmp,email
29062,udp,sv_P4
50870,udp,sv_P4
58351,udp,sv_P1
34265,udp,sv_P3
26990,udp,sv_P2
23681,icmp,sv_P3
38942,tcp,sv_P3
11029,icmp,sv_P1
12231,tcp,sv_P1
19634,tcp,email
14625,icmp,sv_P2
7857,tcp,email
36423,udp,sv_P3
32632,icmp,sv_P1
17083,udp,email
57236,tcp,sv_P3
26939,icmp,sv_P5
56292,udp,sv_P2
42222,icmp,sv_P4
48231,udp,sv_P3
39396,udp,sv_P1
980,icmp,sv_P2
21052,udp,email
5696,icmp,sv_P2
20666,icmp,sv_P3
35047,udp,sv_P1
29694,tcp,sv_P4
46588,icmp,sv_P1
41364,tcp,sv_P2
48561,icmp,sv_P2
19760,tcp,sv_P4
1684,tcp,sv_P5
35556,tcp,sv_P1
36523,icmp,sv_P3
47707,tcp,sv_P5
50684,icmp,email
46759,icmp,sv_P4
15777,udp,sv_P5
21824,icmp,sv_P4
13909,icmp,email
52071,icmp,sv_P2
28721,udp,sv_P2
27160,tcp,sv_P5
14885,tcp,sv_P3
15136,udp,sv_P1
33277,udp,sv_P2
54194,udp,sv_P1
63268,icmp,sv_P5
43600,udp,sv_P2
29379,icmp,email
16447,udp,sv_P4
46351,icmp,sv_P5
40162,udp,sv_P1
61900,tcp,sv_P2
6905,icmp,email
16115,tcp,sv_P4
2226,icmp,sv_P1
14841,udp,email
38492,icmp,sv_P1
14082,tcp,sv_P1
2899,icmp,email
19185,tcp,sv_P1
29552,icmp,sv_P5
64768,icmp,sv_P1
37538,tcp,sv_P4
39889,tcp,sv_P2
39796,udp,email
40261,tcp,sv_P5
22296,icmp,sv_P4
65353,tcp,sv_P3
65214,icmp,sv_P2
11005,icmp,sv_P5
17331,udp,email
33541,icmp,sv_P2
26367,udp,sv_P4
3889,icmp,sv_P3
17113,tcp,sv_P1
11411,icmp,sv_P3
42096,tcp,email
32661,tcp,sv_P2
9722,udp,sv_P1
12714,tcp,sv_P5
55071,icmp,email
12058,tcp,sv_P2
50514,udp,sv_P3
4856,icmp,sv_P3
14591,icmp,sv_P3
23142,udp,sv_P4
24399,icmp,email
60398,tcp,sv_P2
23038,icmp,sv_P4
32631,udp,email
43807,udp,sv_P4
3564,udp,sv_P2
35357,udp,email
9077,tcp,sv_P5
15452,icmp,sv_P5
64562,icmp,sv_P1
49168,icmp,sv_P1
29818,icmp,sv_P3
58629,tcp,sv_P3
21591,udp,sv_P1
26526,icmp,email
39355,udp,sv_P1
1829,tcp,sv_P4
3292,icmp,sv_P2
40070,icmp,email
59016,tcp,sv_P5
34724,udp,email
45342,udp,email
1665,tcp,sv_P3
5287,icmp,sv_P2
60207,udp,sv_P5
53520,udp,sv_P2
1566,tcp,email
25484,udp,email
17594,tcp,sv_P5
55646,tcp,sv_P5
8302,tcp,sv_P5
11948,tcp,sv_P4
19666,udp,sv_P3
33248,udp,sv_P3
39048,icmp,sv_P5
26234,tcp,email
29219,icmp,sv_P5
36692,tcp,email
27920,udp,sv_P5
47688,tcp,sv_P2
58220,icmp,sv_P2
18585,udp,sv_P2
57847,icmp,sv_P1
61140,tcp,sv_P3
34225,tcp,sv_P3
30708,udp,sv_P3
48920,udp,sv_P2
31076,udp,sv_P4
54716,udp,sv_P1
55335,icmp,sv_P1
39436,udp,sv_P5
48786,tcp,sv_P4
62682,tcp,sv_P3
54867,udp,email
1266,tcp,sv_P1
39636,icmp,email
33657,icmp,sv_P4
37663,udp,sv_P5
26331,icmp,sv_P2
56007,udp,sv_P1
38536,icmp,email
64949,udp,sv_P5
3156,tcp,sv_P1
6563,icmp,sv_P2
1887,udp,sv_P1
3176,tcp,sv_P2
21663,tcp,sv_P3
48502,icmp,email
5413,tcp,sv_P4
61192,icmp,sv_P5
28468,udp,email
30334,icmp,sv_P2
58950,icmp,sv_P4
131,udp,sv_P5
1766,icmp,sv_P3
39879,icmp,sv_P1
41620,udp,email
57183,tcp,sv_P3
14854,icmp,email
7222,tcp,email
31242,udp,sv_P3
33989,udp,sv_P1
30468,udp,sv_P1
64642,icmp,sv_P2
65255,icmp,sv_P4
15579,tcp,sv_P1
61508,tcp,sv_P5
29440,icmp,sv_P5
2857,udp,sv_P3
19854,tcp,sv_P5
35605,tcp,sv_P2
53620,icmp,sv_P2
40715,tcp,sv_P4
27762,udp,sv_P4
42178,udp,sv_P3
17257,udp,sv_P5
64808,udp,sv_P1
49249,udp,sv_P4
991,tcp,sv_P1
6937,tcp,sv_P5
30610,icmp,sv_P4
9257,tcp,sv_P2
55077,tcp,sv_P1
63557,udp,sv_P4
25662,icmp,sv_P3
46302,icmp,sv_P4
31294,icmp,sv_P3
58574,udp,sv_P4
35121,icmp,sv_P3
63816,udp,sv_P3
26856,tcp,email
33152,icmp,sv_P2
40113,udp,sv_P4
33091,icmp,email
33369,tcp,sv_P1
2344,icmp,sv_P5
11774,tcp,sv_P4
40980,udp,sv_P3
47740,icmp,sv_P5
49966,tcp,sv_P2
60907,icmp,sv_P2
34436,icmp,sv_P3
60002,icmp,sv_P2
8159,tcp,email
37565,tcp,sv_P4
58670,tcp,sv_P2
60183,icmp,sv_P2
50489,udp,sv_P3
63454,udp,email
26574,icmp,sv_P2
54785,tcp,email
36002,tcp,sv_P1
42440,udp,sv_P4
32032,tcp,sv_P3
36905,tcp,sv_P1
65325,tcp,sv_P4
54620,icmp,sv_P2
30136,icmp,sv_P3
14559,udp,sv_P4
53885,udp,sv_P5
45881,udp,sv_P2
8862,tcp,sv_P2
7736,udp,email
48994,udp,sv_P2
4977,icmp,sv_P5
51357,icmp,sv_P3
19408,tcp,sv_P1
1313,udp,sv_P1
65535,icmp,sv_P2
53891,tcp,sv_P4
24310,icmp,sv_P3
32287,icmp,sv_P3
23837,udp,email
34548,udp,sv_P1
28706,udp,sv_P1
53420,icmp,sv_P5
1669,tcp,sv_P5
5106,icmp,sv_P3
45209,udp,sv_P1
15981,tcp,sv_P3
31983,tcp,sv_P4
24754,icmp,email
39851,udp,sv_P5
21177,tcp,email
17724,icmp,sv_P1
7373,tcp,sv_P4
48973,icmp,sv_P2
47038,udp,sv_P4
2561,udp,sv_P3
12578,icmp,sv_P2
23424,icmp,sv_P2
36877,udp,sv_P5
228,tcp,sv_P1
1736,udp,email
43525,tcp,sv_P1
64365,udp,email
12018,udp,sv_P4
47585,icmp,sv_P2
50157,icmp,sv_P4
41703,udp,sv_P4
16528,icmp,sv_P3
26950,udp,sv_P1
561,icmp,sv_P4
57489,udp,sv_P5
48583,udp,email
45913,icmp,sv_P3
61822,tcp,sv_P2
24638,tcp,sv_P4
57770,icmp,sv_P3
13904,icmp,sv_P5
7652,udp,sv_P5
35907,tcp,sv_P4
5071,tcp,sv_P3
1996,tcp,sv_P1
37445,udp,sv_P2
24637,udp,email
30370,icmp,sv_P5
31273,tcp,sv_P5
16269,tcp,sv_P1
34731,udp,email
4454,icmp,sv_P3
46383,udp,sv_P1
6753,icmp,email
4421,udp,sv_P5
2451,icmp,sv_P3
5941,udp,sv_P3
49577,tcp,sv_P3
7609,udp,sv_P1
58082,udp,sv_P3
58413,tcp,sv_P1
58196,udp,sv_P4
36685,tcp,sv_P5
57371,udp,email
23630,icmp,sv_P1
32172,udp,sv_P3
35124,icmp,sv_P3
30279,tcp,sv_P1
6925,icmp,sv_P1
54533,tcp,sv_P1
26019,icmp,email
50969,tcp,sv_P1
39477,udp,email
43700,udp,sv_P1
63038,icmp,sv_P1
46951,udp,sv_P5
64265,icmp,email
12573,udp,email
19600,icmp,sv_P5
41616,tcp,sv_P5
41912,icmp,email
35556,icmp,sv_P1
3655,icmp,sv_P2
28774,icmp,sv_P2
21397,icmp,sv_P2
2623,udp,email
52937,icmp,email
46930,icmp,email
40814,tcp,sv_P5
47931,icmp,sv_P1
35785,tcp,sv_P1
54252,tcp,sv_P1
52428,udp,sv_P3
38663,icmp,email
4675,icmp,email
59659,tcp,email
26280,udp,sv_P3
41029,udp,sv_P5
45560,udp,sv_P2
37159,icmp,email
7138,tcp,sv_P5
29615,icmp,email
51383,udp,sv_P3
50503,tcp,email
24656,icmp,sv_P3
33408,icmp,sv_P5
4890,udp,sv_P4
49074,icmp,sv_P3
1379,udp,sv_P4
51794,icmp,email
31179,tcp,sv_P2
26405,udp,sv_P3
5979,icmp,sv_P4
52756,tcp,email
24321,icmp,sv_P4
9126,icmp,sv_P1
207,tcp,sv_P2
54117,tcp,sv_P1
35075,tcp,sv_P5
61204,icmp,sv_P2
3422,icmp,sv_P4
32539,icmp,sv_P3
61300,icmp,sv_P4
26758,udp,sv_P5
52530,tcp,email
42599,icmp,email
5515,udp,sv_P3
43747,tcp,email
12050,icmp,sv_P5
43766,udp,sv_P3
31224,udp,sv_P4
62539,udp,sv_P5
11987,udp,sv_P2
18938,udp,email
38262,tcp,sv_P3
55868,tcp,sv_P5
49832,udp,sv_P2
55295,udp,sv_P5
58238,tcp,sv_P1
55038,tcp,sv_P3
4323,icmp,sv_P1
45322,icmp,sv_P4
52460,tcp,email
60369,tcp,sv_P3
12650,udp,sv_P5
21701,tcp,email
49401,icmp,sv_P3
28076,icmp,sv_P4
41694,udp,sv_P4
929,icmp,sv_P3
59525,tcp,sv_P3
27102,udp,sv_P3
15340,icmp,sv_P2
63533,tcp,email
36489,icmp,sv_P1
23218,tcp,sv_P1
12712,udp,sv_P3
57724,icmp,sv_P2
50945,tcp,sv_P3
54752,udp,email
46805,udp,sv_P4
13547,tcp,sv_P5
8140,tcp,email
9860,icmp,sv_P1
43319,tcp,sv_P1
51228,icmp,email
52052,icmp,sv_P2
4114,udp,sv_P4
62530,tcp,sv_P5
15093,icmp,sv_P3
54450,udp,sv_P2
3127,udp,email
60774,icmp,sv_P2
54677,icmp,sv_P3
14994,udp,sv_P1
26334,udp,sv_P5
52514,udp,sv_P5
50859,tcp,sv_P1
44621,tcp,sv_P2
2594,icmp,sv_P2
697,icmp,sv_P4
44358,tcp,sv_P5
63228,udp,email
42074,udp,sv_P5
42396,tcp,sv_P4
56599,udp,sv_P2
36274,udp,sv_P3
7115,tcp,sv_P4
61544,udp,email
15901,tcp,sv_P3
44637,tcp,sv_P3
18544,icmp,sv_P4
18880,tcp,sv_P2
11873,tcp,sv_P5
5568,tcp,sv_P4
48282,udp,sv_P3
48855,udp,sv_P5
55154,udp,sv_P3
19890,tcp,sv_P5
20766,icmp,email
34807,tcp,email
31379,icmp,email
20732,icmp,sv_P5
44348,icmp,sv_P5
44597,icmp,sv_P5
58859,tcp,email
21620,icmp,sv_P4
42680,tcp,sv_P4
38909,icmp,email
26232,icmp,sv_P1
1515,udp,sv_P1
60566,icmp,sv_P3
29879,udp,sv_P1
48542,tcp,sv_P1
20935,tcp,sv_P2
32574,tcp,email
35432,tcp,sv_P1
24651,tcp,sv_P1
27394,icmp,sv_P3
22614,icmp,sv_P2
19545,udp,sv_P4
32086,tcp,sv_P4
38769,udp,sv_P3
53498,icmp,sv_P1
3571,icmp,email
34011,icmp,sv_P5
30698,udp,sv_P1
42690,tcp,sv_P5
38766,tcp,sv_P4
57841,tcp,sv_P1
13191,tcp,sv_P2
15754,icmp,sv_P5
48092,udp,sv_P5
31878,icmp,email
32716,udp,sv_P3
50525,udp,sv_P4
26329,tcp,sv_P2
21435,tcp,sv_P4
42431,tcp,email
55747,icmp,sv_P4
7031,icmp,sv_P2
26310,icmp,email
20424,icmp,email
23091,tcp,sv_P1
58066,tcp,sv_P5
34147,udp,sv_P2
24525,tcp,sv_P3
39621,icmp,sv_P3
32710,tcp,sv_P3
14624,icmp,sv_P5
55561,icmp,sv_P1
29143,udp,sv_P1
37657,udp,sv_P1
41418,tcp,sv_P4
24846,udp,sv_P5
14235,udp,email
28984,tcp,sv_P3
38536,icmp,sv_P1
46078,icmp,sv_P2
37802,icmp,sv_P1
25037,icmp,sv_P5
40130,icmp,sv_P5
37092,udp,sv_P1
3250,udp,sv_P2
44879,udp,sv_P2
2589,udp,sv_P2
34523,tcp,sv_P5
25393,udp,sv_P1
13865,udp,sv_P4
42496,icmp,sv_P4
57388,tcp,sv_P2
9445,udp,sv_P3
51598,icmp,sv_P3
47006,udp,email
56606,udp,sv_P4
19120,udp,sv_P5
1359,tcp,sv_P2
24314,icmp,sv_P2
30572,udp,sv_P5
10088,icmp,email
12050,tcp,sv_P3
20812,icmp,sv_P5
11383,udp,sv_P1
16421,udp,sv_P3
36456,udp,sv_P2
38403,tcp,sv_P5
52484,icmp,email
21010,udp,sv_P5
52766,tcp,sv_P5
50553,tcp,sv_P3
20914,tcp,sv_P3
39436,icmp,sv_P2
18239,udp,sv_P5
24960,icmp,sv_P1
44006,icmp,sv_P3
24836,udp,sv_P2
63648,icmp,sv_P4
43341,tcp,sv_P4
382,icmp,email
6389,icmp,email
48367,icmp,sv_P1
19714,udp,sv_P3
52575,tcp,sv_P2
8832,icmp,sv_P1
28461,tcp,sv_P5
21677,tcp,sv_P3
58509,udp,sv_P5
58743,tcp,sv_P3
32160,udp,sv_P3
11194,udp,sv_P3
52664,tcp,sv_P3
20429,tcp,sv_P3
54768,tcp,sv_P5
63283,udp,sv_P2
65341,tcp,sv_P2
64823,icmp,sv_P5
62376,udp,sv_P4
25071,tcp,sv_P3
9803,udp,sv_P2
31915,icmp,sv_P3
27573,udp,sv_P5
28131,udp,sv_P2
52686,icmp,sv_P3
21275,tcp,sv_P1
31094,icmp,sv_P5
31687,udp,sv_P1
3186,tcp,sv_P1
16378,tcp,sv_P2
